/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00000.JPG;641;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00001.JPG;1063;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00002.JPG;1020;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00003.JPG;940;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00006.JPG;229;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00004.JPG;848;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00005.JPG;837;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00007.JPG;826;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00009.JPG;834;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00008.JPG;898;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00010.JPG;925;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00011.JPG;1091;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00012.JPG;1098;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00013.JPG;1167;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00014.JPG;1206;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00015.JPG;1237;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00017.JPG;1281;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D10/00016.JPG;1252;
