/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00000.JPG;241.666667;117.452134;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00001.JPG;265.904762;138.572967;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00002.JPG;298.532609;167.824536;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00003.JPG;318.034483;182.036048;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00004.JPG;303.425926;187.835488;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00005.JPG;341.053191;193.342347;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00007.JPG;337.669903;206.532180;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00006.JPG;317.106145;207.815923;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00009.JPG;431.887097;281.789278;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00008.JPG;385.826484;275.022103;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00010.JPG;445.294444;339.037391;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00012.JPG;410.397306;313.804917;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00011.JPG;454.971429;364.319150;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00013.JPG;465.751381;358.446134;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00014.JPG;491.104369;368.365402;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00016.JPG;668.910769;588.570611;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00015.JPG;601.455863;497.529168;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B05/00017.JPG;591.379032;483.241330;
