/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00000.JPG;1155;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00001.JPG;1526;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00003.JPG;1626;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00002.JPG;1657;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00004.JPG;2190;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00007.JPG;1923;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00005.JPG;2251;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00006.JPG;2266;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00011.JPG;1534;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00010.JPG;1698;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00008.JPG;2086;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00009.JPG;1961;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00012.JPG;1531;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00013.JPG;1396;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00014.JPG;1343;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00015.JPG;1331;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00017.JPG;1237;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00016.JPG;1330;
