26-Jul-24 8:19:21 PM: # Cycle 00002 | Well E03, Position 00001 | Channel BRIGHT | Filter GFP | X:55456 Y:-65718 Z:7402
26-Jul-24 8:19:34 PM: # Cycle 00002 | Well E02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-65718 Z:7348
26-Jul-24 8:19:47 PM: # Cycle 00002 | Well E01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-65718 Z:7254
26-Jul-24 8:20:04 PM: # Cycle 00002 | Well G01, Position 00001 | Channel BRIGHT | Filter GFP | X:19903 Y:-29925 Z:7242
26-Jul-24 8:20:16 PM: # Cycle 00002 | Well G02, Position 00001 | Channel BRIGHT | Filter GFP | X:37681 Y:-29925 Z:7372
26-Jul-24 8:20:29 PM: # Cycle 00002 | Well G03, Position 00001 | Channel BRIGHT | Filter GFP | X:55456 Y:-29925 Z:7402
26-Jul-24 8:20:42 PM: # Cycle 00002 | Well G04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-29925 Z:7458
26-Jul-24 8:20:55 PM: # Cycle 00002 | Well G05, Position 00001 | Channel BRIGHT | Filter GFP | X:91009 Y:-29925 Z:7462
26-Jul-24 8:21:07 PM: # Cycle 00002 | Well G06, Position 00001 | Channel BRIGHT | Filter GFP | X:108785 Y:-29925 Z:7486
26-Jul-24 8:21:20 PM: # Cycle 00002 | Well G07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-29925 Z:7508
26-Jul-24 8:21:33 PM: # Cycle 00002 | Well G08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-29925 Z:7480
26-Jul-24 8:21:46 PM: # Cycle 00002 | Well G09, Position 00001 | Channel BRIGHT | Filter GFP | X:162111 Y:-29925 Z:7518
26-Jul-24 8:21:59 PM: # Cycle 00002 | Well G10, Position 00001 | Channel BRIGHT | Filter GFP | X:179887 Y:-29925 Z:7476
26-Jul-24 8:22:12 PM: # Cycle 00002 | Well G11, Position 00001 | Channel BRIGHT | Filter GFP | X:197666 Y:-29924 Z:7448
26-Jul-24 8:22:25 PM: # Cycle 00002 | Well G12, Position 00001 | Channel BRIGHT | Filter GFP | X:215441 Y:-29924 Z:7392
26-Jul-24 8:22:39 PM: # Cycle 00002 | Well H12, Position 00001 | Channel BRIGHT | Filter GFP | X:215442 Y:-12027 Z:7368
26-Jul-24 8:22:51 PM: # Cycle 00002 | Well H11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-12027 Z:7434
26-Jul-24 8:23:03 PM: # Cycle 00002 | Well H10, Position 00001 | Channel BRIGHT | Filter GFP | X:179888 Y:-12027 Z:7442
26-Jul-24 8:23:16 PM: # Cycle 00002 | Well H09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-12027 Z:7490
26-Jul-24 8:23:29 PM: # Cycle 00002 | Well H08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-12027 Z:7506
26-Jul-24 8:23:42 PM: # Cycle 00002 | Well H07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-12027 Z:7509
26-Jul-24 8:23:54 PM: # Cycle 00002 | Well H06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-12027 Z:7509
26-Jul-24 8:24:06 PM: # Cycle 00002 | Well H05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-12027 Z:7501
26-Jul-24 8:24:20 PM: # Cycle 00002 | Well H04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-12027 Z:7447
26-Jul-24 8:24:33 PM: # Cycle 00002 | Well H03, Position 00001 | Channel BRIGHT | Filter GFP | X:55456 Y:-12027 Z:7401
26-Jul-24 8:24:46 PM: # Cycle 00002 | Well H02, Position 00001 | Channel BRIGHT | Filter GFP | X:37681 Y:-12027 Z:7347
26-Jul-24 8:24:59 PM: # Cycle 00002 | Well H01, Position 00001 | Channel BRIGHT | Filter GFP | X:19905 Y:-12027 Z:7239
27-Jul-24 12:09:31 AM: # Cycle 00003 | Well A01, Position 00001 | Channel BRIGHT | Filter GFP | X:19903 Y:-137307 Z:7130
27-Jul-24 12:09:44 AM: # Cycle 00003 | Well A02, Position 00001 | Channel BRIGHT | Filter GFP | X:37683 Y:-137307 Z:7238
27-Jul-24 12:09:57 AM: # Cycle 00003 | Well A03, Position 00001 | Channel BRIGHT | Filter GFP | X:55454 Y:-137307 Z:7090
27-Jul-24 12:10:10 AM: # Cycle 00003 | Well A04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-137307 Z:7332
27-Jul-24 12:10:23 AM: # Cycle 00003 | Well A05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-137307 Z:7360
27-Jul-24 12:10:36 AM: # Cycle 00003 | Well A06, Position 00001 | Channel BRIGHT | Filter GFP | X:108785 Y:-137307 Z:7406
27-Jul-24 12:10:48 AM: # Cycle 00003 | Well A07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-137308 Z:7420
27-Jul-24 12:11:01 AM: # Cycle 00003 | Well A08, Position 00001 | Channel BRIGHT | Filter GFP | X:144339 Y:-137308 Z:7370
27-Jul-24 12:11:14 AM: # Cycle 00003 | Well A09, Position 00001 | Channel BRIGHT | Filter GFP | X:162114 Y:-137308 Z:7388
27-Jul-24 12:11:26 AM: # Cycle 00003 | Well A10, Position 00001 | Channel BRIGHT | Filter GFP | X:179887 Y:-137308 Z:7424
27-Jul-24 12:11:39 AM: # Cycle 00003 | Well A11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-137306 Z:7378
27-Jul-24 12:11:52 AM: # Cycle 00003 | Well A12, Position 00001 | Channel BRIGHT | Filter GFP | X:215443 Y:-137306 Z:7282
27-Jul-24 12:12:06 AM: # Cycle 00003 | Well B12, Position 00001 | Channel BRIGHT | Filter GFP | X:215437 Y:-119410 Z:7420
27-Jul-24 12:12:18 AM: # Cycle 00003 | Well B11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-119410 Z:7423
27-Jul-24 12:12:30 AM: # Cycle 00003 | Well B10, Position 00001 | Channel BRIGHT | Filter GFP | X:179889 Y:-119410 Z:7425
27-Jul-24 12:12:44 AM: # Cycle 00003 | Well B09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-119409 Z:7380
27-Jul-24 12:12:56 AM: # Cycle 00003 | Well B08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-119409 Z:7424
27-Jul-24 12:13:09 AM: # Cycle 00003 | Well B07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-119409 Z:7388
27-Jul-24 12:13:21 AM: # Cycle 00003 | Well B06, Position 00001 | Channel BRIGHT | Filter GFP | X:108784 Y:-119409 Z:7432
27-Jul-24 12:13:35 AM: # Cycle 00003 | Well B05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-119409 Z:7187
27-Jul-24 12:13:48 AM: # Cycle 00003 | Well B04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-119409 Z:7355
27-Jul-24 12:14:00 AM: # Cycle 00003 | Well B03, Position 00001 | Channel BRIGHT | Filter GFP | X:55455 Y:-119409 Z:7318
27-Jul-24 12:14:13 AM: # Cycle 00003 | Well B02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-119409 Z:7258
27-Jul-24 12:14:26 AM: # Cycle 00003 | Well B01, Position 00001 | Channel BRIGHT | Filter GFP | X:19905 Y:-119409 Z:6978
27-Jul-24 12:14:43 AM: # Cycle 00003 | Well D01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-83616 Z:7230
27-Jul-24 12:14:56 AM: # Cycle 00003 | Well D02, Position 00001 | Channel BRIGHT | Filter GFP | X:37682 Y:-83615 Z:7328
27-Jul-24 12:15:09 AM: # Cycle 00003 | Well D03, Position 00001 | Channel BRIGHT | Filter GFP | X:55457 Y:-83616 Z:7338
27-Jul-24 12:15:22 AM: # Cycle 00003 | Well D04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-83616 Z:7252
27-Jul-24 12:15:35 AM: # Cycle 00003 | Well D05, Position 00001 | Channel BRIGHT | Filter GFP | X:91009 Y:-83616 Z:7428
27-Jul-24 12:15:48 AM: # Cycle 00003 | Well D06, Position 00001 | Channel BRIGHT | Filter GFP | X:108784 Y:-83616 Z:7328
27-Jul-24 12:16:01 AM: # Cycle 00003 | Well D07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-83616 Z:7498
27-Jul-24 12:16:14 AM: # Cycle 00003 | Well D08, Position 00001 | Channel BRIGHT | Filter GFP | X:144338 Y:-83616 Z:7348
27-Jul-24 12:16:27 AM: # Cycle 00003 | Well D09, Position 00001 | Channel BRIGHT | Filter GFP | X:162113 Y:-83617 Z:7354
27-Jul-24 12:16:40 AM: # Cycle 00003 | Well D10, Position 00001 | Channel BRIGHT | Filter GFP | X:179887 Y:-83617 Z:7448
27-Jul-24 12:16:54 AM: # Cycle 00003 | Well D11, Position 00001 | Channel BRIGHT | Filter GFP | X:197666 Y:-83617 Z:7374
27-Jul-24 12:17:06 AM: # Cycle 00003 | Well D12, Position 00001 | Channel BRIGHT | Filter GFP | X:215439 Y:-83617 Z:7408
27-Jul-24 12:17:19 AM: # Cycle 00003 | Well E12, Position 00001 | Channel BRIGHT | Filter GFP | X:215439 Y:-65720 Z:7406
27-Jul-24 12:17:32 AM: # Cycle 00003 | Well E11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-65720 Z:7472
27-Jul-24 12:17:45 AM: # Cycle 00003 | Well E10, Position 00001 | Channel BRIGHT | Filter GFP | X:179888 Y:-65720 Z:7474
27-Jul-24 12:17:58 AM: # Cycle 00003 | Well E09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-65720 Z:7524
27-Jul-24 12:18:10 AM: # Cycle 00003 | Well E08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-65719 Z:7553
27-Jul-24 12:18:23 AM: # Cycle 00003 | Well E07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-65719 Z:7499
27-Jul-24 12:18:36 AM: # Cycle 00003 | Well E06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-65719 Z:7509
27-Jul-24 12:18:50 AM: # Cycle 00003 | Well E05, Position 00001 | Channel BRIGHT | Filter GFP | X:91009 Y:-65719 Z:7441
27-Jul-24 12:19:02 AM: # Cycle 00003 | Well E04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-65719 Z:7447
27-Jul-24 12:19:15 AM: # Cycle 00003 | Well E03, Position 00001 | Channel BRIGHT | Filter GFP | X:55455 Y:-65719 Z:7409
27-Jul-24 12:19:28 AM: # Cycle 00003 | Well E02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-65719 Z:7357
27-Jul-24 12:19:41 AM: # Cycle 00003 | Well E01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-65719 Z:7251
27-Jul-24 12:19:58 AM: # Cycle 00003 | Well G01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-29925 Z:7235
27-Jul-24 12:20:10 AM: # Cycle 00003 | Well G02, Position 00001 | Channel BRIGHT | Filter GFP | X:37682 Y:-29925 Z:7361
27-Jul-24 12:20:24 AM: # Cycle 00003 | Well G03, Position 00001 | Channel BRIGHT | Filter GFP | X:55455 Y:-29925 Z:7395
27-Jul-24 12:20:37 AM: # Cycle 00003 | Well G04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-29925 Z:7449
27-Jul-24 12:20:49 AM: # Cycle 00003 | Well G05, Position 00001 | Channel BRIGHT | Filter GFP | X:91008 Y:-29925 Z:7457
27-Jul-24 12:21:02 AM: # Cycle 00003 | Well G06, Position 00001 | Channel BRIGHT | Filter GFP | X:108785 Y:-29925 Z:7475
27-Jul-24 12:21:15 AM: # Cycle 00003 | Well G07, Position 00001 | Channel BRIGHT | Filter GFP | X:126561 Y:-29925 Z:7499
27-Jul-24 12:21:27 AM: # Cycle 00003 | Well G08, Position 00001 | Channel BRIGHT | Filter GFP | X:144338 Y:-29925 Z:7477
27-Jul-24 12:21:40 AM: # Cycle 00003 | Well G09, Position 00001 | Channel BRIGHT | Filter GFP | X:162113 Y:-29925 Z:7517
27-Jul-24 12:21:53 AM: # Cycle 00003 | Well G10, Position 00001 | Channel BRIGHT | Filter GFP | X:179887 Y:-29925 Z:7481
27-Jul-24 12:22:06 AM: # Cycle 00003 | Well G11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-29925 Z:7451
27-Jul-24 12:22:19 AM: # Cycle 00003 | Well G12, Position 00001 | Channel BRIGHT | Filter GFP | X:215443 Y:-29924 Z:7395
27-Jul-24 12:22:32 AM: # Cycle 00003 | Well H12, Position 00001 | Channel BRIGHT | Filter GFP | X:215437 Y:-12027 Z:7363
27-Jul-24 12:22:46 AM: # Cycle 00003 | Well H11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-12027 Z:7429
27-Jul-24 12:22:58 AM: # Cycle 00003 | Well H10, Position 00001 | Channel BRIGHT | Filter GFP | X:179889 Y:-12027 Z:7443
27-Jul-24 12:23:11 AM: # Cycle 00003 | Well H09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-12027 Z:7495
27-Jul-24 12:23:23 AM: # Cycle 00003 | Well H08, Position 00001 | Channel BRIGHT | Filter GFP | X:144337 Y:-12027 Z:7501
27-Jul-24 12:23:36 AM: # Cycle 00003 | Well H07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-12027 Z:7497
27-Jul-24 12:23:48 AM: # Cycle 00003 | Well H06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-12027 Z:7511
27-Jul-24 12:24:01 AM: # Cycle 00003 | Well H05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-12027 Z:7494
27-Jul-24 12:24:14 AM: # Cycle 00003 | Well H04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-12027 Z:7435
27-Jul-24 12:24:27 AM: # Cycle 00003 | Well H03, Position 00001 | Channel BRIGHT | Filter GFP | X:55456 Y:-12027 Z:7389
27-Jul-24 12:24:40 AM: # Cycle 00003 | Well H02, Position 00001 | Channel BRIGHT | Filter GFP | X:37679 Y:-12027 Z:7347
27-Jul-24 12:24:53 AM: # Cycle 00003 | Well H01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-12027 Z:7229
27-Jul-24 4:09:31 AM: # Cycle 00004 | Well A01, Position 00001 | Channel BRIGHT | Filter GFP | X:19905 Y:-137307 Z:7126
27-Jul-24 4:09:44 AM: # Cycle 00004 | Well A02, Position 00001 | Channel BRIGHT | Filter GFP | X:37683 Y:-137307 Z:7242
27-Jul-24 4:09:57 AM: # Cycle 00004 | Well A03, Position 00001 | Channel BRIGHT | Filter GFP | X:55454 Y:-137307 Z:7086
27-Jul-24 4:10:10 AM: # Cycle 00004 | Well A04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-137307 Z:7333
27-Jul-24 4:10:22 AM: # Cycle 00004 | Well A05, Position 00001 | Channel BRIGHT | Filter GFP | X:91008 Y:-137307 Z:7373
27-Jul-24 4:10:35 AM: # Cycle 00004 | Well A06, Position 00001 | Channel BRIGHT | Filter GFP | X:108784 Y:-137307 Z:7409
27-Jul-24 4:10:47 AM: # Cycle 00004 | Well A07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-137308 Z:7423
27-Jul-24 4:11:01 AM: # Cycle 00004 | Well A08, Position 00001 | Channel BRIGHT | Filter GFP | X:144338 Y:-137308 Z:7375
27-Jul-24 4:11:14 AM: # Cycle 00004 | Well A09, Position 00001 | Channel BRIGHT | Filter GFP | X:162114 Y:-137307 Z:7381
27-Jul-24 4:11:27 AM: # Cycle 00004 | Well A10, Position 00001 | Channel BRIGHT | Filter GFP | X:179887 Y:-137307 Z:7419
27-Jul-24 4:11:40 AM: # Cycle 00004 | Well A11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-137308 Z:7373
27-Jul-24 4:11:53 AM: # Cycle 00004 | Well A12, Position 00001 | Channel BRIGHT | Filter GFP | X:215442 Y:-137308 Z:7283
27-Jul-24 4:12:06 AM: # Cycle 00004 | Well B12, Position 00001 | Channel BRIGHT | Filter GFP | X:215441 Y:-119410 Z:7429
27-Jul-24 4:12:18 AM: # Cycle 00004 | Well B11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-119410 Z:7423
27-Jul-24 4:12:31 AM: # Cycle 00004 | Well B10, Position 00001 | Channel BRIGHT | Filter GFP | X:179888 Y:-119409 Z:7427
27-Jul-24 4:12:44 AM: # Cycle 00004 | Well B09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-119409 Z:7383
27-Jul-24 4:12:57 AM: # Cycle 00004 | Well B08, Position 00001 | Channel BRIGHT | Filter GFP | X:144337 Y:-119409 Z:7420
27-Jul-24 4:13:10 AM: # Cycle 00004 | Well B07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-119409 Z:7390
27-Jul-24 4:13:22 AM: # Cycle 00004 | Well B06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-119409 Z:7430
27-Jul-24 4:13:36 AM: # Cycle 00004 | Well B05, Position 00001 | Channel BRIGHT | Filter GFP | X:91006 Y:-119409 Z:7184
27-Jul-24 4:13:49 AM: # Cycle 00004 | Well B04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-119409 Z:7348
27-Jul-24 4:14:02 AM: # Cycle 00004 | Well B03, Position 00001 | Channel BRIGHT | Filter GFP | X:55456 Y:-119409 Z:7313
27-Jul-24 4:14:15 AM: # Cycle 00004 | Well B02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-119410 Z:7251
27-Jul-24 4:14:29 AM: # Cycle 00004 | Well B01, Position 00001 | Channel BRIGHT | Filter GFP | X:19905 Y:-119410 Z:6978
27-Jul-24 4:14:45 AM: # Cycle 00004 | Well D01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-83616 Z:7228
27-Jul-24 4:14:58 AM: # Cycle 00004 | Well D02, Position 00001 | Channel BRIGHT | Filter GFP | X:37683 Y:-83616 Z:7330
27-Jul-24 4:15:11 AM: # Cycle 00004 | Well D03, Position 00001 | Channel BRIGHT | Filter GFP | X:55455 Y:-83615 Z:7340
27-Jul-24 4:15:24 AM: # Cycle 00004 | Well D04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-83615 Z:7254
27-Jul-24 4:15:37 AM: # Cycle 00004 | Well D05, Position 00001 | Channel BRIGHT | Filter GFP | X:91008 Y:-83616 Z:7424
27-Jul-24 4:15:50 AM: # Cycle 00004 | Well D06, Position 00001 | Channel BRIGHT | Filter GFP | X:108784 Y:-83616 Z:7330
27-Jul-24 4:16:03 AM: # Cycle 00004 | Well D07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-83616 Z:7496
27-Jul-24 4:16:16 AM: # Cycle 00004 | Well D08, Position 00001 | Channel BRIGHT | Filter GFP | X:144338 Y:-83616 Z:7352
27-Jul-24 4:16:29 AM: # Cycle 00004 | Well D09, Position 00001 | Channel BRIGHT | Filter GFP | X:162111 Y:-83617 Z:7368
27-Jul-24 4:16:41 AM: # Cycle 00004 | Well D10, Position 00001 | Channel BRIGHT | Filter GFP | X:179887 Y:-83617 Z:7444
27-Jul-24 4:16:55 AM: # Cycle 00004 | Well D11, Position 00001 | Channel BRIGHT | Filter GFP | X:197666 Y:-83617 Z:7376
27-Jul-24 4:17:08 AM: # Cycle 00004 | Well D12, Position 00001 | Channel BRIGHT | Filter GFP | X:215442 Y:-83617 Z:7406
27-Jul-24 4:17:20 AM: # Cycle 00004 | Well E12, Position 00001 | Channel BRIGHT | Filter GFP | X:215437 Y:-65719 Z:7400
27-Jul-24 4:17:33 AM: # Cycle 00004 | Well E11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-65719 Z:7470
27-Jul-24 4:17:46 AM: # Cycle 00004 | Well E10, Position 00001 | Channel BRIGHT | Filter GFP | X:179888 Y:-65719 Z:7472
27-Jul-24 4:17:59 AM: # Cycle 00004 | Well E09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-65719 Z:7520
27-Jul-24 4:18:11 AM: # Cycle 00004 | Well E08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-65718 Z:7554
27-Jul-24 4:18:24 AM: # Cycle 00004 | Well E07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-65718 Z:7488
27-Jul-24 4:18:37 AM: # Cycle 00004 | Well E06, Position 00001 | Channel BRIGHT | Filter GFP | X:108785 Y:-65718 Z:7508
27-Jul-24 4:18:50 AM: # Cycle 00004 | Well E05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-65718 Z:7448
27-Jul-24 4:19:03 AM: # Cycle 00004 | Well E04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-65718 Z:7449
27-Jul-24 4:19:16 AM: # Cycle 00004 | Well E03, Position 00001 | Channel BRIGHT | Filter GFP | X:55456 Y:-65718 Z:7396
27-Jul-24 4:19:29 AM: # Cycle 00004 | Well E02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-65718 Z:7356
27-Jul-24 4:19:42 AM: # Cycle 00004 | Well E01, Position 00001 | Channel BRIGHT | Filter GFP | X:19905 Y:-65718 Z:7252
27-Jul-24 4:19:59 AM: # Cycle 00004 | Well G01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-29926 Z:7230
27-Jul-24 4:20:12 AM: # Cycle 00004 | Well G02, Position 00001 | Channel BRIGHT | Filter GFP | X:37682 Y:-29926 Z:7366
27-Jul-24 4:20:24 AM: # Cycle 00004 | Well G03, Position 00001 | Channel BRIGHT | Filter GFP | X:55457 Y:-29926 Z:7398
27-Jul-24 4:20:37 AM: # Cycle 00004 | Well G04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-29926 Z:7448
27-Jul-24 4:20:50 AM: # Cycle 00004 | Well G05, Position 00001 | Channel BRIGHT | Filter GFP | X:91009 Y:-29926 Z:7458
27-Jul-24 4:21:03 AM: # Cycle 00004 | Well G06, Position 00001 | Channel BRIGHT | Filter GFP | X:108785 Y:-29926 Z:7486
27-Jul-24 4:21:15 AM: # Cycle 00004 | Well G07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-29926 Z:7506
27-Jul-24 4:21:28 AM: # Cycle 00004 | Well G08, Position 00001 | Channel BRIGHT | Filter GFP | X:144338 Y:-29926 Z:7478
27-Jul-24 4:21:41 AM: # Cycle 00004 | Well G09, Position 00001 | Channel BRIGHT | Filter GFP | X:162111 Y:-29926 Z:7518
27-Jul-24 4:21:54 AM: # Cycle 00004 | Well G10, Position 00001 | Channel BRIGHT | Filter GFP | X:179887 Y:-29926 Z:7470
27-Jul-24 4:22:07 AM: # Cycle 00004 | Well G11, Position 00001 | Channel BRIGHT | Filter GFP | X:197666 Y:-29926 Z:7452
27-Jul-24 4:22:21 AM: # Cycle 00004 | Well G12, Position 00001 | Channel BRIGHT | Filter GFP | X:215444 Y:-29925 Z:7390
27-Jul-24 4:22:34 AM: # Cycle 00004 | Well H12, Position 00001 | Channel BRIGHT | Filter GFP | X:215436 Y:-12027 Z:7354
27-Jul-24 4:22:48 AM: # Cycle 00004 | Well H11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-12027 Z:7428
27-Jul-24 4:23:00 AM: # Cycle 00004 | Well H10, Position 00001 | Channel BRIGHT | Filter GFP | X:179888 Y:-12027 Z:7442
27-Jul-24 4:23:12 AM: # Cycle 00004 | Well H09, Position 00001 | Channel BRIGHT | Filter GFP | X:162113 Y:-12027 Z:7484
27-Jul-24 4:23:25 AM: # Cycle 00004 | Well H08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-12027 Z:7490
27-Jul-24 4:23:38 AM: # Cycle 00004 | Well H07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-12027 Z:7496
27-Jul-24 4:23:50 AM: # Cycle 00004 | Well H06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-12027 Z:7502
27-Jul-24 4:24:03 AM: # Cycle 00004 | Well H05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-12028 Z:7488
27-Jul-24 4:24:16 AM: # Cycle 00004 | Well H04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-12028 Z:7427
27-Jul-24 4:24:29 AM: # Cycle 00004 | Well H03, Position 00001 | Channel BRIGHT | Filter GFP | X:55457 Y:-12027 Z:7386
27-Jul-24 4:24:42 AM: # Cycle 00004 | Well H02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-12027 Z:7342
27-Jul-24 4:24:55 AM: # Cycle 00004 | Well H01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-12027 Z:7218
27-Jul-24 8:09:31 AM: # Cycle 00005 | Well A01, Position 00001 | Channel BRIGHT | Filter GFP | X:19903 Y:-137307 Z:7124
27-Jul-24 8:09:43 AM: # Cycle 00005 | Well A02, Position 00001 | Channel BRIGHT | Filter GFP | X:37683 Y:-137307 Z:7240
27-Jul-24 8:09:57 AM: # Cycle 00005 | Well A03, Position 00001 | Channel BRIGHT | Filter GFP | X:55455 Y:-137307 Z:7082
27-Jul-24 8:10:09 AM: # Cycle 00005 | Well A04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-137307 Z:7338
27-Jul-24 8:10:22 AM: # Cycle 00005 | Well A05, Position 00001 | Channel BRIGHT | Filter GFP | X:91008 Y:-137307 Z:7362
27-Jul-24 8:10:35 AM: # Cycle 00005 | Well A06, Position 00001 | Channel BRIGHT | Filter GFP | X:108784 Y:-137307 Z:7408
27-Jul-24 8:10:48 AM: # Cycle 00005 | Well A07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-137307 Z:7420
27-Jul-24 8:11:01 AM: # Cycle 00005 | Well A08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-137308 Z:7370
27-Jul-24 8:11:13 AM: # Cycle 00005 | Well A09, Position 00001 | Channel BRIGHT | Filter GFP | X:162111 Y:-137307 Z:7380
27-Jul-24 8:11:26 AM: # Cycle 00005 | Well A10, Position 00001 | Channel BRIGHT | Filter GFP | X:179890 Y:-137307 Z:7420
27-Jul-24 8:11:39 AM: # Cycle 00005 | Well A11, Position 00001 | Channel BRIGHT | Filter GFP | X:197665 Y:-137308 Z:7370
27-Jul-24 8:11:53 AM: # Cycle 00005 | Well A12, Position 00001 | Channel BRIGHT | Filter GFP | X:215443 Y:-137308 Z:7278
27-Jul-24 8:12:06 AM: # Cycle 00005 | Well B12, Position 00001 | Channel BRIGHT | Filter GFP | X:215437 Y:-119410 Z:7430
27-Jul-24 8:12:18 AM: # Cycle 00005 | Well B11, Position 00001 | Channel BRIGHT | Filter GFP | X:197664 Y:-119410 Z:7428
27-Jul-24 8:12:31 AM: # Cycle 00005 | Well B10, Position 00001 | Channel BRIGHT | Filter GFP | X:179888 Y:-119409 Z:7423
27-Jul-24 8:12:43 AM: # Cycle 00005 | Well B09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-119409 Z:7384
27-Jul-24 8:12:56 AM: # Cycle 00005 | Well B08, Position 00001 | Channel BRIGHT | Filter GFP | X:144334 Y:-119409 Z:7422
27-Jul-24 8:13:09 AM: # Cycle 00005 | Well B07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-119409 Z:7384
