/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00000.JPG;171.772727;44.548168;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00001.JPG;240.000000;103.902927;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00002.JPG;296.038462;167.650731;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00003.JPG;307.932203;174.188858;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00004.JPG;293.596491;151.005270;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00005.JPG;253.246154;138.965854;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00007.JPG;276.696429;160.851409;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00006.JPG;344.432432;230.194047;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00008.JPG;312.960526;198.047405;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00009.JPG;270.292683;155.000746;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00010.JPG;244.584270;121.086914;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00011.JPG;268.833333;149.875022;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00012.JPG;263.451852;129.212757;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00013.JPG;304.691176;175.165448;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00014.JPG;331.158621;195.803373;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00015.JPG;314.228571;184.511941;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00016.JPG;346.380597;223.702321;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A03/00017.JPG;399.633466;273.865078;
