/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00000.JPG;7.530644;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00001.JPG;9.986320;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00002.JPG;11.976482;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00003.JPG;12.256777;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00004.JPG;15.009422;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00005.JPG;16.396317;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00006.JPG;20.746902;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00007.JPG;24.848624;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00008.JPG;30.032113;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00009.JPG;37.574287;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00010.JPG;49.278953;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00011.JPG;55.264515;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00012.JPG;63.447490;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00013.JPG;67.219251;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00014.JPG;73.405252;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00015.JPG;74.286012;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00016.JPG;78.405082;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/B07/00017.JPG;79.456268;
