/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00000.JPG;340.253219;179.847528;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00001.JPG;316.104430;187.679244;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00003.JPG;333.847896;200.042470;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00002.JPG;323.605351;195.397061;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00004.JPG;352.728477;204.572383;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00007.JPG;350.614334;226.516033;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00005.JPG;336.767974;206.482465;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00006.JPG;331.163987;202.679341;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00008.JPG;368.713262;240.237838;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00010.JPG;419.820690;295.115399;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00009.JPG;394.737013;260.625793;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00011.JPG;414.511568;296.542784;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00012.JPG;461.308094;323.592173;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00014.JPG;489.827853;333.168197;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00013.JPG;430.015267;299.618217;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00015.JPG;488.623064;340.821399;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00016.JPG;457.815362;327.798980;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E11/00017.JPG;481.269287;334.542481;
