/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00000.JPG;374.275641;197.029074;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00003.JPG;486.883721;289.387823;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00002.JPG;469.625668;276.714024;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00001.JPG;384.082192;215.965566;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00005.JPG;587.030864;319.892409;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00006.JPG;539.854922;311.149165;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00004.JPG;493.656566;279.721115;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00007.JPG;511.111702;303.057352;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00008.JPG;544.150235;333.012027;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00009.JPG;523.626016;334.821950;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00010.JPG;587.604839;396.658174;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00011.JPG;519.108187;339.645132;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00012.JPG;498.547264;320.457802;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00013.JPG;503.282953;340.925989;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00014.JPG;495.006369;316.847177;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00015.JPG;502.951442;328.050610;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00016.JPG;517.212733;336.582255;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/D06/00017.JPG;478.394813;328.348070;
