/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00000.JPG;3.512255;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00001.JPG;3.541026;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00002.JPG;3.650753;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00003.JPG;3.786696;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00004.JPG;3.776869;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00005.JPG;3.723514;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00006.JPG;3.952333;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00007.JPG;4.151566;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00008.JPG;4.407170;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00009.JPG;4.971591;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00010.JPG;6.203172;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00011.JPG;8.026455;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00012.JPG;9.627872;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00013.JPG;11.098277;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00014.JPG;12.748473;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00015.JPG;13.515391;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00016.JPG;14.044372;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/E07/00017.JPG;14.293377;
