/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00000.JPG;347.813008;158.063708;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00001.JPG;361.130597;152.227349;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00002.JPG;378.375235;170.007278;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00003.JPG;410.704478;188.207743;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00004.JPG;452.286667;220.978875;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00005.JPG;450.600703;228.522012;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00006.JPG;450.586517;239.136362;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00007.JPG;448.222832;229.370474;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00008.JPG;429.296894;197.657091;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00009.JPG;431.413978;193.279529;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00010.JPG;420.349183;190.352699;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00011.JPG;403.074850;190.324810;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00012.JPG;394.968799;200.502595;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00013.JPG;401.552721;209.131389;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00015.JPG;402.603291;221.321703;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00014.JPG;409.748760;228.994539;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00016.JPG;379.677876;208.780358;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/G09/00017.JPG;396.658672;223.185847;
