30-Aug-24 4:24:23 AM: # Cycle 00003 | Well H03, Position 00001 | Channel BRIGHT | Filter GFP | X:55455 Y:-12027 Z:7324
30-Aug-24 4:24:36 AM: # Cycle 00003 | Well H02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-12027 Z:7272
30-Aug-24 4:24:49 AM: # Cycle 00003 | Well H01, Position 00001 | Channel BRIGHT | Filter GFP | X:19903 Y:-12027 Z:7138
30-Aug-24 8:14:50 AM: # Cycle 00004 | Well B01, Position 00001 | Channel BRIGHT | Filter GFP | X:19902 Y:-119410 Z:7148
30-Aug-24 8:15:03 AM: # Cycle 00004 | Well B02, Position 00001 | Channel BRIGHT | Filter GFP | X:37682 Y:-119410 Z:7226
30-Aug-24 8:15:15 AM: # Cycle 00004 | Well B03, Position 00001 | Channel BRIGHT | Filter GFP | X:55455 Y:-119410 Z:7296
30-Aug-24 8:15:28 AM: # Cycle 00004 | Well B04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-119410 Z:7344
30-Aug-24 8:15:39 AM: # Cycle 00004 | Well B05, Position 00001 | Channel BRIGHT | Filter GFP | X:91008 Y:-119410 Z:7351
30-Aug-24 8:15:52 AM: # Cycle 00004 | Well B06, Position 00001 | Channel BRIGHT | Filter GFP | X:108785 Y:-119411 Z:7421
30-Aug-24 8:16:05 AM: # Cycle 00004 | Well B07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-119411 Z:7383
30-Aug-24 8:16:18 AM: # Cycle 00004 | Well B08, Position 00001 | Channel BRIGHT | Filter GFP | X:144339 Y:-119411 Z:7427
30-Aug-24 8:16:30 AM: # Cycle 00004 | Well B09, Position 00001 | Channel BRIGHT | Filter GFP | X:162116 Y:-119412 Z:7377
30-Aug-24 8:16:43 AM: # Cycle 00004 | Well B10, Position 00001 | Channel BRIGHT | Filter GFP | X:179893 Y:-119411 Z:7427
30-Aug-24 8:16:56 AM: # Cycle 00004 | Well B11, Position 00001 | Channel BRIGHT | Filter GFP | X:197670 Y:-119412 Z:7423
30-Aug-24 8:17:08 AM: # Cycle 00004 | Well B12, Position 00001 | Channel BRIGHT | Filter GFP | X:215446 Y:-119411 Z:7425
30-Aug-24 8:17:24 AM: # Cycle 00004 | Well D12, Position 00001 | Channel BRIGHT | Filter GFP | X:215437 Y:-83616 Z:7405
30-Aug-24 8:17:36 AM: # Cycle 00004 | Well D11, Position 00001 | Channel BRIGHT | Filter GFP | X:197662 Y:-83616 Z:7391
30-Aug-24 8:17:49 AM: # Cycle 00004 | Well D10, Position 00001 | Channel BRIGHT | Filter GFP | X:179885 Y:-83616 Z:7435
30-Aug-24 8:18:01 AM: # Cycle 00004 | Well D09, Position 00001 | Channel BRIGHT | Filter GFP | X:162113 Y:-83616 Z:7459
30-Aug-24 8:18:13 AM: # Cycle 00004 | Well D08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-83616 Z:7444
30-Aug-24 8:18:26 AM: # Cycle 00004 | Well D07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-83616 Z:7470
30-Aug-24 8:18:38 AM: # Cycle 00004 | Well D06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-83616 Z:7438
30-Aug-24 8:18:51 AM: # Cycle 00004 | Well D05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-83616 Z:7388
30-Aug-24 8:19:04 AM: # Cycle 00004 | Well D04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-83615 Z:7335
30-Aug-24 8:19:17 AM: # Cycle 00004 | Well D03, Position 00001 | Channel BRIGHT | Filter GFP | X:55454 Y:-83615 Z:7111
30-Aug-24 8:19:30 AM: # Cycle 00004 | Well D02, Position 00001 | Channel BRIGHT | Filter GFP | X:37681 Y:-83615 Z:7123
30-Aug-24 8:19:42 AM: # Cycle 00004 | Well D01, Position 00001 | Channel BRIGHT | Filter GFP | X:19905 Y:-83615 Z:7031
30-Aug-24 8:19:58 AM: # Cycle 00004 | Well F01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-47825 Z:7201
30-Aug-24 8:20:11 AM: # Cycle 00004 | Well F02, Position 00001 | Channel BRIGHT | Filter GFP | X:37684 Y:-47823 Z:7273
30-Aug-24 8:20:24 AM: # Cycle 00004 | Well F03, Position 00001 | Channel BRIGHT | Filter GFP | X:55460 Y:-47823 Z:7351
30-Aug-24 8:20:36 AM: # Cycle 00004 | Well F04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-47823 Z:7431
30-Aug-24 8:20:49 AM: # Cycle 00004 | Well F05, Position 00001 | Channel BRIGHT | Filter GFP | X:91009 Y:-47823 Z:7433
30-Aug-24 8:21:01 AM: # Cycle 00004 | Well F06, Position 00001 | Channel BRIGHT | Filter GFP | X:108786 Y:-47823 Z:7535
30-Aug-24 8:21:14 AM: # Cycle 00004 | Well F07, Position 00001 | Channel BRIGHT | Filter GFP | X:126562 Y:-47823 Z:7513
30-Aug-24 8:21:26 AM: # Cycle 00004 | Well F08, Position 00001 | Channel BRIGHT | Filter GFP | X:144340 Y:-47823 Z:7477
30-Aug-24 8:21:38 AM: # Cycle 00004 | Well F09, Position 00001 | Channel BRIGHT | Filter GFP | X:162118 Y:-47823 Z:7487
30-Aug-24 8:21:51 AM: # Cycle 00004 | Well F10, Position 00001 | Channel BRIGHT | Filter GFP | X:179895 Y:-47823 Z:7461
30-Aug-24 8:22:02 AM: # Cycle 00004 | Well F11, Position 00001 | Channel BRIGHT | Filter GFP | X:197672 Y:-47823 Z:7474
30-Aug-24 8:22:15 AM: # Cycle 00004 | Well F12, Position 00001 | Channel BRIGHT | Filter GFP | X:215447 Y:-47823 Z:7409
30-Aug-24 8:22:32 AM: # Cycle 00004 | Well H12, Position 00001 | Channel BRIGHT | Filter GFP | X:215437 Y:-12027 Z:7353
30-Aug-24 8:22:45 AM: # Cycle 00004 | Well H11, Position 00001 | Channel BRIGHT | Filter GFP | X:197662 Y:-12027 Z:7429
30-Aug-24 8:22:57 AM: # Cycle 00004 | Well H10, Position 00001 | Channel BRIGHT | Filter GFP | X:179885 Y:-12027 Z:7420
30-Aug-24 8:23:09 AM: # Cycle 00004 | Well H09, Position 00001 | Channel BRIGHT | Filter GFP | X:162113 Y:-12027 Z:7448
30-Aug-24 8:23:22 AM: # Cycle 00004 | Well H08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-12027 Z:7461
30-Aug-24 8:23:34 AM: # Cycle 00004 | Well H07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-12027 Z:7468
30-Aug-24 8:23:46 AM: # Cycle 00004 | Well H06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-12028 Z:7450
30-Aug-24 8:23:58 AM: # Cycle 00004 | Well H05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-12028 Z:7433
30-Aug-24 8:24:11 AM: # Cycle 00004 | Well H04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-12028 Z:7369
30-Aug-24 8:24:24 AM: # Cycle 00004 | Well H03, Position 00001 | Channel BRIGHT | Filter GFP | X:55456 Y:-12027 Z:7324
30-Aug-24 8:24:36 AM: # Cycle 00004 | Well H02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-12027 Z:7270
30-Aug-24 8:24:49 AM: # Cycle 00004 | Well H01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-12027 Z:7136
30-Aug-24 12:14:50 PM: # Cycle 00005 | Well B01, Position 00001 | Channel BRIGHT | Filter GFP | X:19902 Y:-119410 Z:7142
30-Aug-24 12:15:02 PM: # Cycle 00005 | Well B02, Position 00001 | Channel BRIGHT | Filter GFP | X:37681 Y:-119410 Z:7234
30-Aug-24 12:15:15 PM: # Cycle 00005 | Well B03, Position 00001 | Channel BRIGHT | Filter GFP | X:55458 Y:-119410 Z:7298
30-Aug-24 12:15:28 PM: # Cycle 00005 | Well B04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-119410 Z:7340
30-Aug-24 12:15:40 PM: # Cycle 00005 | Well B05, Position 00001 | Channel BRIGHT | Filter GFP | X:91008 Y:-119410 Z:7339
30-Aug-24 12:15:53 PM: # Cycle 00005 | Well B06, Position 00001 | Channel BRIGHT | Filter GFP | X:108784 Y:-119410 Z:7413
30-Aug-24 12:16:05 PM: # Cycle 00005 | Well B07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-119411 Z:7391
30-Aug-24 12:16:18 PM: # Cycle 00005 | Well B08, Position 00001 | Channel BRIGHT | Filter GFP | X:144339 Y:-119411 Z:7423
30-Aug-24 12:16:30 PM: # Cycle 00005 | Well B09, Position 00001 | Channel BRIGHT | Filter GFP | X:162115 Y:-119411 Z:7375
30-Aug-24 12:16:43 PM: # Cycle 00005 | Well B10, Position 00001 | Channel BRIGHT | Filter GFP | X:179893 Y:-119412 Z:7431
30-Aug-24 12:16:55 PM: # Cycle 00005 | Well B11, Position 00001 | Channel BRIGHT | Filter GFP | X:197669 Y:-119410 Z:7425
30-Aug-24 12:17:07 PM: # Cycle 00005 | Well B12, Position 00001 | Channel BRIGHT | Filter GFP | X:215446 Y:-119410 Z:7419
30-Aug-24 12:17:23 PM: # Cycle 00005 | Well D12, Position 00001 | Channel BRIGHT | Filter GFP | X:215438 Y:-83616 Z:7401
30-Aug-24 12:17:35 PM: # Cycle 00005 | Well D11, Position 00001 | Channel BRIGHT | Filter GFP | X:197661 Y:-83616 Z:7393
30-Aug-24 12:17:48 PM: # Cycle 00005 | Well D10, Position 00001 | Channel BRIGHT | Filter GFP | X:179888 Y:-83616 Z:7429
30-Aug-24 12:18:00 PM: # Cycle 00005 | Well D09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-83616 Z:7457
30-Aug-24 12:18:12 PM: # Cycle 00005 | Well D08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-83616 Z:7443
30-Aug-24 12:18:25 PM: # Cycle 00005 | Well D07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-83616 Z:7477
30-Aug-24 12:18:37 PM: # Cycle 00005 | Well D06, Position 00001 | Channel BRIGHT | Filter GFP | X:108782 Y:-83616 Z:7441
30-Aug-24 12:18:50 PM: # Cycle 00005 | Well D05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-83616 Z:7395
30-Aug-24 12:19:03 PM: # Cycle 00005 | Well D04, Position 00001 | Channel BRIGHT | Filter GFP | X:73231 Y:-83616 Z:7342
30-Aug-24 12:19:16 PM: # Cycle 00005 | Well D03, Position 00001 | Channel BRIGHT | Filter GFP | X:55457 Y:-83616 Z:7118
30-Aug-24 12:19:28 PM: # Cycle 00005 | Well D02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-83616 Z:7122
30-Aug-24 12:19:41 PM: # Cycle 00005 | Well D01, Position 00001 | Channel BRIGHT | Filter GFP | X:19905 Y:-83616 Z:7024
30-Aug-24 12:19:57 PM: # Cycle 00005 | Well F01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-47825 Z:7204
30-Aug-24 12:20:10 PM: # Cycle 00005 | Well F02, Position 00001 | Channel BRIGHT | Filter GFP | X:37683 Y:-47823 Z:7274
30-Aug-24 12:20:22 PM: # Cycle 00005 | Well F03, Position 00001 | Channel BRIGHT | Filter GFP | X:55459 Y:-47823 Z:7360
30-Aug-24 12:20:36 PM: # Cycle 00005 | Well F04, Position 00001 | Channel BRIGHT | Filter GFP | X:73234 Y:-47823 Z:7432
30-Aug-24 12:20:47 PM: # Cycle 00005 | Well F05, Position 00001 | Channel BRIGHT | Filter GFP | X:91010 Y:-47823 Z:7447
30-Aug-24 12:21:00 PM: # Cycle 00005 | Well F06, Position 00001 | Channel BRIGHT | Filter GFP | X:108788 Y:-47823 Z:7528
30-Aug-24 12:21:12 PM: # Cycle 00005 | Well F07, Position 00001 | Channel BRIGHT | Filter GFP | X:126562 Y:-47823 Z:7506
30-Aug-24 12:21:25 PM: # Cycle 00005 | Well F08, Position 00001 | Channel BRIGHT | Filter GFP | X:144340 Y:-47823 Z:7478
30-Aug-24 12:21:37 PM: # Cycle 00005 | Well F09, Position 00001 | Channel BRIGHT | Filter GFP | X:162118 Y:-47823 Z:7486
30-Aug-24 12:21:49 PM: # Cycle 00005 | Well F10, Position 00001 | Channel BRIGHT | Filter GFP | X:179894 Y:-47823 Z:7460
30-Aug-24 12:22:02 PM: # Cycle 00005 | Well F11, Position 00001 | Channel BRIGHT | Filter GFP | X:197672 Y:-47823 Z:7462
30-Aug-24 12:22:15 PM: # Cycle 00005 | Well F12, Position 00001 | Channel BRIGHT | Filter GFP | X:215449 Y:-47823 Z:7414
30-Aug-24 12:22:31 PM: # Cycle 00005 | Well H12, Position 00001 | Channel BRIGHT | Filter GFP | X:215438 Y:-12027 Z:7352
30-Aug-24 12:22:44 PM: # Cycle 00005 | Well H11, Position 00001 | Channel BRIGHT | Filter GFP | X:197661 Y:-12027 Z:7430
30-Aug-24 12:22:56 PM: # Cycle 00005 | Well H10, Position 00001 | Channel BRIGHT | Filter GFP | X:179887 Y:-12027 Z:7424
30-Aug-24 12:23:09 PM: # Cycle 00005 | Well H09, Position 00001 | Channel BRIGHT | Filter GFP | X:162113 Y:-12027 Z:7444
30-Aug-24 12:23:21 PM: # Cycle 00005 | Well H08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-12027 Z:7461
30-Aug-24 12:23:34 PM: # Cycle 00005 | Well H07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-12027 Z:7464
30-Aug-24 12:23:46 PM: # Cycle 00005 | Well H06, Position 00001 | Channel BRIGHT | Filter GFP | X:108782 Y:-12027 Z:7445
30-Aug-24 12:23:58 PM: # Cycle 00005 | Well H05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-12028 Z:7432
30-Aug-24 12:24:11 PM: # Cycle 00005 | Well H04, Position 00001 | Channel BRIGHT | Filter GFP | X:73230 Y:-12028 Z:7364
30-Aug-24 12:24:24 PM: # Cycle 00005 | Well H03, Position 00001 | Channel BRIGHT | Filter GFP | X:55457 Y:-12027 Z:7322
30-Aug-24 12:24:37 PM: # Cycle 00005 | Well H02, Position 00001 | Channel BRIGHT | Filter GFP | X:37679 Y:-12027 Z:7264
30-Aug-24 12:24:49 PM: # Cycle 00005 | Well H01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-12027 Z:7140
30-Aug-24 4:14:49 PM: # Cycle 00006 | Well B01, Position 00001 | Channel BRIGHT | Filter GFP | X:19902 Y:-119409 Z:7156
30-Aug-24 4:15:02 PM: # Cycle 00006 | Well B02, Position 00001 | Channel BRIGHT | Filter GFP | X:37682 Y:-119409 Z:7240
30-Aug-24 4:15:15 PM: # Cycle 00006 | Well B03, Position 00001 | Channel BRIGHT | Filter GFP | X:55458 Y:-119409 Z:7302
30-Aug-24 4:15:27 PM: # Cycle 00006 | Well B04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-119409 Z:7354
30-Aug-24 4:15:39 PM: # Cycle 00006 | Well B05, Position 00001 | Channel BRIGHT | Filter GFP | X:91008 Y:-119409 Z:7353
30-Aug-24 4:15:51 PM: # Cycle 00006 | Well B06, Position 00001 | Channel BRIGHT | Filter GFP | X:108785 Y:-119409 Z:7427
30-Aug-24 4:16:04 PM: # Cycle 00006 | Well B07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-119410 Z:7404
30-Aug-24 4:16:16 PM: # Cycle 00006 | Well B08, Position 00001 | Channel BRIGHT | Filter GFP | X:144339 Y:-119410 Z:7436
30-Aug-24 4:16:30 PM: # Cycle 00006 | Well B09, Position 00001 | Channel BRIGHT | Filter GFP | X:162116 Y:-119411 Z:7388
30-Aug-24 4:16:42 PM: # Cycle 00006 | Well B10, Position 00001 | Channel BRIGHT | Filter GFP | X:179892 Y:-119411 Z:7445
30-Aug-24 4:16:54 PM: # Cycle 00006 | Well B11, Position 00001 | Channel BRIGHT | Filter GFP | X:197670 Y:-119411 Z:7439
30-Aug-24 4:17:06 PM: # Cycle 00006 | Well B12, Position 00001 | Channel BRIGHT | Filter GFP | X:215446 Y:-119411 Z:7433
30-Aug-24 4:17:22 PM: # Cycle 00006 | Well D12, Position 00001 | Channel BRIGHT | Filter GFP | X:215438 Y:-83616 Z:7414
30-Aug-24 4:17:34 PM: # Cycle 00006 | Well D11, Position 00001 | Channel BRIGHT | Filter GFP | X:197661 Y:-83616 Z:7406
30-Aug-24 4:17:46 PM: # Cycle 00006 | Well D10, Position 00001 | Channel BRIGHT | Filter GFP | X:179888 Y:-83616 Z:7444
30-Aug-24 4:17:58 PM: # Cycle 00006 | Well D09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-83616 Z:7472
30-Aug-24 4:18:10 PM: # Cycle 00006 | Well D08, Position 00001 | Channel BRIGHT | Filter GFP | X:144334 Y:-83616 Z:7456
30-Aug-24 4:18:22 PM: # Cycle 00006 | Well D07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-83616 Z:7492
30-Aug-24 4:18:34 PM: # Cycle 00006 | Well D06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-83616 Z:7454
30-Aug-24 4:18:47 PM: # Cycle 00006 | Well D05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-83616 Z:7408
30-Aug-24 4:19:00 PM: # Cycle 00006 | Well D04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-83616 Z:7356
30-Aug-24 4:19:13 PM: # Cycle 00006 | Well D03, Position 00001 | Channel BRIGHT | Filter GFP | X:55457 Y:-83616 Z:7132
30-Aug-24 4:19:25 PM: # Cycle 00006 | Well D02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-83616 Z:7112
30-Aug-24 4:19:37 PM: # Cycle 00006 | Well D01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-83616 Z:7032
30-Aug-24 4:19:53 PM: # Cycle 00006 | Well F01, Position 00001 | Channel BRIGHT | Filter GFP | X:19909 Y:-47824 Z:7210
30-Aug-24 4:20:06 PM: # Cycle 00006 | Well F02, Position 00001 | Channel BRIGHT | Filter GFP | X:37684 Y:-47823 Z:7282
30-Aug-24 4:20:18 PM: # Cycle 00006 | Well F03, Position 00001 | Channel BRIGHT | Filter GFP | X:55460 Y:-47823 Z:7350
30-Aug-24 4:20:31 PM: # Cycle 00006 | Well F04, Position 00001 | Channel BRIGHT | Filter GFP | X:73234 Y:-47823 Z:7440
30-Aug-24 4:20:44 PM: # Cycle 00006 | Well F05, Position 00001 | Channel BRIGHT | Filter GFP | X:91009 Y:-47823 Z:7436
30-Aug-24 4:20:57 PM: # Cycle 00006 | Well F06, Position 00001 | Channel BRIGHT | Filter GFP | X:108787 Y:-47823 Z:7536
30-Aug-24 4:21:09 PM: # Cycle 00006 | Well F07, Position 00001 | Channel BRIGHT | Filter GFP | X:126563 Y:-47823 Z:7516
30-Aug-24 4:21:22 PM: # Cycle 00006 | Well F08, Position 00001 | Channel BRIGHT | Filter GFP | X:144340 Y:-47823 Z:7482
30-Aug-24 4:21:34 PM: # Cycle 00006 | Well F09, Position 00001 | Channel BRIGHT | Filter GFP | X:162117 Y:-47824 Z:7500
30-Aug-24 4:21:46 PM: # Cycle 00006 | Well F10, Position 00001 | Channel BRIGHT | Filter GFP | X:179894 Y:-47824 Z:7474
30-Aug-24 4:21:58 PM: # Cycle 00006 | Well F11, Position 00001 | Channel BRIGHT | Filter GFP | X:197673 Y:-47824 Z:7474
30-Aug-24 4:22:11 PM: # Cycle 00006 | Well F12, Position 00001 | Channel BRIGHT | Filter GFP | X:215447 Y:-47823 Z:7428
30-Aug-24 4:22:26 PM: # Cycle 00006 | Well H12, Position 00001 | Channel BRIGHT | Filter GFP | X:215438 Y:-12027 Z:7366
30-Aug-24 4:22:39 PM: # Cycle 00006 | Well H11, Position 00001 | Channel BRIGHT | Filter GFP | X:197661 Y:-12027 Z:7444
30-Aug-24 4:22:52 PM: # Cycle 00006 | Well H10, Position 00001 | Channel BRIGHT | Filter GFP | X:179889 Y:-12027 Z:7438
30-Aug-24 4:23:04 PM: # Cycle 00006 | Well H09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-12027 Z:7458
30-Aug-24 4:23:16 PM: # Cycle 00006 | Well H08, Position 00001 | Channel BRIGHT | Filter GFP | X:144334 Y:-12027 Z:7475
30-Aug-24 4:23:28 PM: # Cycle 00006 | Well H07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-12028 Z:7477
30-Aug-24 4:23:40 PM: # Cycle 00006 | Well H06, Position 00001 | Channel BRIGHT | Filter GFP | X:108782 Y:-12028 Z:7459
30-Aug-24 4:23:52 PM: # Cycle 00006 | Well H05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-12028 Z:7445
30-Aug-24 4:24:05 PM: # Cycle 00006 | Well H04, Position 00001 | Channel BRIGHT | Filter GFP | X:73231 Y:-12028 Z:7377
30-Aug-24 4:24:17 PM: # Cycle 00006 | Well H03, Position 00001 | Channel BRIGHT | Filter GFP | X:55456 Y:-12028 Z:7335
30-Aug-24 4:24:30 PM: # Cycle 00006 | Well H02, Position 00001 | Channel BRIGHT | Filter GFP | X:37679 Y:-12028 Z:7277
30-Aug-24 4:24:43 PM: # Cycle 00006 | Well H01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-12028 Z:7135
30-Aug-24 8:14:50 PM: # Cycle 00007 | Well B01, Position 00001 | Channel BRIGHT | Filter GFP | X:19902 Y:-119410 Z:7165
30-Aug-24 8:15:02 PM: # Cycle 00007 | Well B02, Position 00001 | Channel BRIGHT | Filter GFP | X:37681 Y:-119409 Z:7229
30-Aug-24 8:15:15 PM: # Cycle 00007 | Well B03, Position 00001 | Channel BRIGHT | Filter GFP | X:55458 Y:-119409 Z:7297
30-Aug-24 8:15:28 PM: # Cycle 00007 | Well B04, Position 00001 | Channel BRIGHT | Filter GFP | X:73233 Y:-119409 Z:7343
30-Aug-24 8:15:41 PM: # Cycle 00007 | Well B05, Position 00001 | Channel BRIGHT | Filter GFP | X:91008 Y:-119410 Z:7351
30-Aug-24 8:15:54 PM: # Cycle 00007 | Well B06, Position 00001 | Channel BRIGHT | Filter GFP | X:108784 Y:-119410 Z:7427
30-Aug-24 8:16:07 PM: # Cycle 00007 | Well B07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-119410 Z:7403
30-Aug-24 8:16:19 PM: # Cycle 00007 | Well B08, Position 00001 | Channel BRIGHT | Filter GFP | X:144339 Y:-119411 Z:7443
30-Aug-24 8:16:32 PM: # Cycle 00007 | Well B09, Position 00001 | Channel BRIGHT | Filter GFP | X:162116 Y:-119411 Z:7397
30-Aug-24 8:16:45 PM: # Cycle 00007 | Well B10, Position 00001 | Channel BRIGHT | Filter GFP | X:179892 Y:-119411 Z:7447
30-Aug-24 8:16:57 PM: # Cycle 00007 | Well B11, Position 00001 | Channel BRIGHT | Filter GFP | X:197669 Y:-119412 Z:7449
30-Aug-24 8:17:08 PM: # Cycle 00007 | Well B12, Position 00001 | Channel BRIGHT | Filter GFP | X:215445 Y:-119411 Z:7447
30-Aug-24 8:17:24 PM: # Cycle 00007 | Well D12, Position 00001 | Channel BRIGHT | Filter GFP | X:215438 Y:-83616 Z:7427
30-Aug-24 8:17:37 PM: # Cycle 00007 | Well D11, Position 00001 | Channel BRIGHT | Filter GFP | X:197662 Y:-83616 Z:7413
30-Aug-24 8:17:49 PM: # Cycle 00007 | Well D10, Position 00001 | Channel BRIGHT | Filter GFP | X:179889 Y:-83615 Z:7459
30-Aug-24 8:18:02 PM: # Cycle 00007 | Well D09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-83616 Z:7479
30-Aug-24 8:18:14 PM: # Cycle 00007 | Well D08, Position 00001 | Channel BRIGHT | Filter GFP | X:144335 Y:-83615 Z:7469
30-Aug-24 8:18:26 PM: # Cycle 00007 | Well D07, Position 00001 | Channel BRIGHT | Filter GFP | X:126560 Y:-83615 Z:7499
30-Aug-24 8:18:39 PM: # Cycle 00007 | Well D06, Position 00001 | Channel BRIGHT | Filter GFP | X:108783 Y:-83615 Z:7464
30-Aug-24 8:18:52 PM: # Cycle 00007 | Well D05, Position 00001 | Channel BRIGHT | Filter GFP | X:91007 Y:-83615 Z:7412
30-Aug-24 8:19:04 PM: # Cycle 00007 | Well D04, Position 00001 | Channel BRIGHT | Filter GFP | X:73232 Y:-83615 Z:7362
30-Aug-24 8:19:17 PM: # Cycle 00007 | Well D03, Position 00001 | Channel BRIGHT | Filter GFP | X:55457 Y:-83615 Z:7132
30-Aug-24 8:19:30 PM: # Cycle 00007 | Well D02, Position 00001 | Channel BRIGHT | Filter GFP | X:37680 Y:-83615 Z:7102
30-Aug-24 8:19:43 PM: # Cycle 00007 | Well D01, Position 00001 | Channel BRIGHT | Filter GFP | X:19904 Y:-83615 Z:7028
30-Aug-24 8:20:00 PM: # Cycle 00007 | Well F01, Position 00001 | Channel BRIGHT | Filter GFP | X:19907 Y:-47824 Z:7210
30-Aug-24 8:20:12 PM: # Cycle 00007 | Well F02, Position 00001 | Channel BRIGHT | Filter GFP | X:37684 Y:-47823 Z:7276
30-Aug-24 8:20:25 PM: # Cycle 00007 | Well F03, Position 00001 | Channel BRIGHT | Filter GFP | X:55459 Y:-47823 Z:7348
30-Aug-24 8:20:38 PM: # Cycle 00007 | Well F04, Position 00001 | Channel BRIGHT | Filter GFP | X:73234 Y:-47823 Z:7434
30-Aug-24 8:20:50 PM: # Cycle 00007 | Well F05, Position 00001 | Channel BRIGHT | Filter GFP | X:91010 Y:-47823 Z:7440
30-Aug-24 8:21:03 PM: # Cycle 00007 | Well F06, Position 00001 | Channel BRIGHT | Filter GFP | X:108786 Y:-47823 Z:7540
30-Aug-24 8:21:15 PM: # Cycle 00007 | Well F07, Position 00001 | Channel BRIGHT | Filter GFP | X:126562 Y:-47824 Z:7518
30-Aug-24 8:21:28 PM: # Cycle 00007 | Well F08, Position 00001 | Channel BRIGHT | Filter GFP | X:144340 Y:-47824 Z:7482
30-Aug-24 8:21:40 PM: # Cycle 00007 | Well F09, Position 00001 | Channel BRIGHT | Filter GFP | X:162118 Y:-47824 Z:7512
30-Aug-24 8:21:53 PM: # Cycle 00007 | Well F10, Position 00001 | Channel BRIGHT | Filter GFP | X:179894 Y:-47824 Z:7482
30-Aug-24 8:22:06 PM: # Cycle 00007 | Well F11, Position 00001 | Channel BRIGHT | Filter GFP | X:197673 Y:-47824 Z:7474
30-Aug-24 8:22:18 PM: # Cycle 00007 | Well F12, Position 00001 | Channel BRIGHT | Filter GFP | X:215448 Y:-47824 Z:7440
30-Aug-24 8:22:35 PM: # Cycle 00007 | Well H12, Position 00001 | Channel BRIGHT | Filter GFP | X:215439 Y:-12027 Z:7376
30-Aug-24 8:22:48 PM: # Cycle 00007 | Well H11, Position 00001 | Channel BRIGHT | Filter GFP | X:197662 Y:-12027 Z:7452
30-Aug-24 8:23:00 PM: # Cycle 00007 | Well H10, Position 00001 | Channel BRIGHT | Filter GFP | X:179886 Y:-12027 Z:7450
30-Aug-24 8:23:12 PM: # Cycle 00007 | Well H09, Position 00001 | Channel BRIGHT | Filter GFP | X:162112 Y:-12027 Z:7467
30-Aug-24 8:23:24 PM: # Cycle 00007 | Well H08, Position 00001 | Channel BRIGHT | Filter GFP | X:144334 Y:-12027 Z:7483
30-Aug-24 8:23:36 PM: # Cycle 00007 | Well H07, Position 00001 | Channel BRIGHT | Filter GFP | X:126559 Y:-12027 Z:7485
