/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00000.JPG;390.049746;177.298127;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00001.JPG;412.571317;195.135831;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00003.JPG;536.910891;377.663206;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00002.JPG;432.950704;208.113557;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00004.JPG;533.415905;404.083297;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00007.JPG;563.570155;493.930753;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00005.JPG;542.293194;410.460899;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00006.JPG;538.414131;428.338631;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00011.JPG;472.576834;251.232831;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00008.JPG;522.419753;371.768059;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00010.JPG;469.479863;253.615282;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00009.JPG;465.314421;268.004100;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00014.JPG;457.000892;267.441839;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00012.JPG;431.276046;237.891918;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00015.JPG;448.969091;270.624290;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00013.JPG;463.496996;270.141373;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00017.JPG;490.390625;328.680283;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/H07/00016.JPG;462.020276;298.478071;
