/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00000.JPG;102;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00001.JPG;174;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00002.JPG;228;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00003.JPG;225;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00004.JPG;269;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00006.JPG;295;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00005.JPG;321;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00007.JPG;319;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00009.JPG;480;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00008.JPG;439;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00010.JPG;461;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00011.JPG;502;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00012.JPG;596;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00014.JPG;751;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00013.JPG;935;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00015.JPG;1015;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00016.JPG;1129;
/home/tymoteuszapriasz/KM/HIP/ZPY/segm_out/A02/00017.JPG;1173;
